applicant_age,education,home_ownership,annual_income,employment_years,credit_history_years,credit_score,previous_defaults,loan_purpose,loan_amount,loan_term_months,monthly_debt,debt_to_income,interest_rate,defaulted
41,Post Graduate,Own,78853.0,2.4,6.0,617.0,0,Debt Consolidation,41905.0,36,2488.0,0.379,11.1,0
39,Graduate,Rent,48354.0,9.2,7.7,672.0,0,Debt Consolidation,53596.0,24,1202.0,0.298,13.48,0
33,Graduate,Rent,,0.9,8.2,618.0,0,Vehicle,30842.0,48,402.0,0.089,13.76,1
27,Graduate,Own,33374.0,2.5,3.9,681.0,1,Business,24568.0,36,524.0,0.188,14.23,1
24,Post Graduate,Rent,135658.0,4.6,3.1,722.0,0,Debt Consolidation,27104.0,48,1811.0,0.16,10.22,0
37,Not Graduate,Rent,111582.0,2.5,13.8,692.0,0,Vehicle,13374.0,72,1530.0,0.165,9.85,0
33,Graduate,Rent,41491.0,5.9,3.6,537.0,0,Debt Consolidation,35140.0,36,700.0,0.202,15.72,1
30,Not Graduate,Mortgage,66525.0,11.2,3.3,657.0,0,Education,21581.0,36,1679.0,0.303,11.54,0
55,Graduate,Mortgage,109759.0,16.6,20.6,747.0,1,Medical,24666.0,72,3704.0,0.405,11.98,0
37,Not Graduate,Own,30352.0,5.5,4.7,615.0,1,Medical,22133.0,48,401.0,0.159,15.29,1
52,Not Graduate,Mortgage,17681.0,7.1,16.9,616.0,0,Debt Consolidation,22910.0,36,276.0,0.187,12.7,0
32,Graduate,Mortgage,112708.0,5.9,5.0,794.0,0,Home Improvement,32015.0,36,1891.0,0.201,7.4,0
41,Not Graduate,Rent,46486.0,5.3,15.7,685.0,0,Home Improvement,26406.0,48,584.0,0.151,11.75,0
37,Graduate,Rent,45082.0,5.3,13.0,587.0,1,Home Improvement,19995.0,36,688.0,0.183,15.87,0
21,Not Graduate,Rent,47708.0,14.8,1.0,618.0,1,Debt Consolidation,15462.0,60,1827.0,0.46,14.89,0
54,Not Graduate,Rent,39556.0,1.1,8.2,706.0,0,Medical,28207.0,24,258.0,0.078,9.88,0
37,Post Graduate,Own,240000.0,9.7,13.8,850.0,0,Education,14567.0,24,3463.0,0.173,5.5,0
46,Not Graduate,Rent,,3.2,7.2,529.0,1,Home Improvement,75898.0,36,1621.0,0.529,18.74,1
30,Post Graduate,Mortgage,84470.0,4.9,2.9,647.0,1,Vehicle,57408.0,60,2161.0,0.307,14.69,1
36,Graduate,Own,101876.0,2.4,5.5,739.0,0,Medical,9673.0,24,1879.0,0.221,9.62,0
28,Post Graduate,Rent,130119.0,2.3,3.2,598.0,2,Medical,,48,822.0,0.076,16.85,1
52,Graduate,Mortgage,93264.0,10.6,8.8,788.0,0,Debt Consolidation,52896.0,60,3764.0,0.484,7.43,0
41,Not Graduate,Mortgage,38561.0,3.7,8.1,558.0,0,Debt Consolidation,20489.0,24,1710.0,0.532,19.89,0
42,Graduate,Mortgage,53186.0,5.8,4.3,684.0,0,Education,34307.0,60,1582.0,0.357,10.97,0
53,Post Graduate,Mortgage,,7.7,22.9,723.0,0,Debt Consolidation,26401.0,60,32.0,0.014,8.97,0
51,Post Graduate,Mortgage,70498.0,13.4,10.8,670.0,0,Home Improvement,41152.0,36,1591.0,0.271,10.96,1
46,Graduate,Own,57801.0,2.3,18.3,636.0,0,Home Improvement,22126.0,72,1039.0,0.216,11.48,0
22,Not Graduate,Mortgage,65207.0,13.9,1.2,,1,Education,49399.0,60,282.0,0.052,12.3,0
30,Not Graduate,Rent,104770.0,6.6,4.9,786.0,0,Debt Consolidation,26138.0,12,845.0,0.097,6.19,0
27,Graduate,Own,78440.0,6.5,5.6,763.0,0,Medical,19480.0,60,399.0,0.061,7.4,0
46,Not Graduate,Own,75610.0,4.6,11.1,681.0,0,Education,40403.0,48,198.0,0.031,9.3,0
40,Not Graduate,Rent,46337.0,4.2,5.9,596.0,1,Education,46416.0,60,929.0,0.241,15.99,1
23,Not Graduate,Rent,83240.0,1.6,1.6,700.0,0,Education,7825.0,48,2653.0,0.382,10.29,1
36,Graduate,Rent,57240.0,11.7,4.3,621.0,0,Debt Consolidation,5726.0,60,2423.0,0.508,15.69,0
22,Post Graduate,Rent,121800.0,2.2,1.0,669.0,1,Home Improvement,34130.0,60,4681.0,0.461,14.72,1
37,Graduate,Rent,81799.0,3.8,12.9,725.0,0,Debt Consolidation,19651.0,60,2853.0,0.419,10.28,0
21,Not Graduate,Own,55730.0,10.6,1.0,639.0,1,Education,13677.0,12,0.0,0.0,13.12,0
44,Graduate,Mortgage,28472.0,5.3,11.5,631.0,0,Debt Consolidation,23025.0,48,639.0,0.269,12.55,0
42,Graduate,Own,93154.0,2.6,10.7,777.0,0,Debt Consolidation,140241.0,60,827.0,0.107,7.17,1
59,Graduate,Mortgage,67519.0,9.3,21.2,744.0,0,Debt Consolidation,13609.0,72,1930.0,0.343,11.02,0
47,Graduate,Rent,78132.0,4.2,6.3,772.0,0,Debt Consolidation,46033.0,60,814.0,0.125,6.68,0
33,Not Graduate,Mortgage,53779.0,3.8,4.4,695.0,0,Vehicle,18606.0,36,1072.0,0.239,10.75,1
47,Not Graduate,Rent,58117.0,2.2,14.9,,1,Medical,10434.0,60,1127.0,0.233,13.77,1
23,Not Graduate,Rent,83855.0,4.0,1.2,572.0,1,Debt Consolidation,20200.0,12,2663.0,0.381,14.66,1
27,Not Graduate,Own,,4.5,2.2,585.0,0,Debt Consolidation,12942.0,60,1273.0,0.405,15.92,0
42,Graduate,Mortgage,70294.0,7.6,13.1,785.0,0,Medical,9790.0,36,1287.0,0.22,8.51,0
21,Graduate,Mortgage,40141.0,3.4,1.0,674.0,0,Debt Consolidation,18983.0,60,1594.0,0.477,12.97,0
38,Not Graduate,Mortgage,60540.0,11.9,7.0,692.0,0,Business,20962.0,36,920.0,0.182,12.96,1
27,Not Graduate,Mortgage,52294.0,10.8,5.5,669.0,0,Debt Consolidation,26100.0,36,583.0,0.134,10.56,0
39,Not Graduate,Own,35158.0,10.8,12.9,694.0,0,Education,31031.0,60,884.0,0.302,9.93,0
26,Graduate,Mortgage,59406.0,6.3,3.4,620.0,0,Vehicle,18325.0,36,1011.0,0.204,14.32,0
43,Not Graduate,Rent,36157.0,9.0,7.2,646.0,0,Debt Consolidation,39985.0,36,1380.0,0.458,14.75,1
38,Graduate,Rent,48045.0,8.5,10.7,713.0,0,Vehicle,19628.0,60,1427.0,0.356,11.74,0
53,Not Graduate,Mortgage,54787.0,10.1,20.5,685.0,1,Medical,21313.0,12,974.0,0.213,11.4,0
38,Graduate,Mortgage,64266.0,10.7,9.9,697.0,0,Vehicle,8578.0,36,1559.0,0.291,9.99,0
30,Not Graduate,Rent,19680.0,8.7,5.9,708.0,0,Home Improvement,29589.0,60,738.0,0.45,9.36,1
35,Graduate,Rent,67287.0,8.8,4.3,740.0,0,Medical,80032.0,60,949.0,0.169,10.82,0
23,Not Graduate,Rent,40743.0,8.3,1.2,622.0,0,Education,43793.0,24,0.0,0.0,10.92,1
42,Graduate,Own,47267.0,8.8,16.5,648.0,0,Medical,21092.0,36,1663.0,0.422,11.8,0
44,Not Graduate,Rent,28123.0,6.0,6.4,669.0,0,Debt Consolidation,14959.0,36,952.0,0.406,12.2,0
65,Graduate,Own,55802.0,3.9,25.1,699.0,0,Home Improvement,69401.0,72,1735.0,0.373,11.23,1
31,Not Graduate,Rent,36908.0,2.7,8.3,622.0,0,Home Improvement,25886.0,48,718.0,0.233,13.83,1
35,Graduate,Rent,101021.0,2.2,2.8,722.0,0,Debt Consolidation,19528.0,36,3368.0,0.4,10.29,1
32,Graduate,Rent,25920.0,2.9,9.6,598.0,1,Debt Consolidation,19799.0,60,0.0,0.0,13.82,1
40,Not Graduate,Mortgage,30266.0,,14.9,715.0,0,Debt Consolidation,88446.0,60,849.0,0.337,9.92,0
42,Graduate,Rent,35802.0,12.9,14.0,697.0,0,Business,35779.0,60,548.0,0.184,9.56,0
37,Graduate,Own,63984.0,8.6,10.8,611.0,0,Debt Consolidation,36236.0,48,1158.0,0.217,14.93,0
50,Not Graduate,Own,79178.0,6.7,22.1,717.0,1,Debt Consolidation,25293.0,36,2736.0,0.415,12.47,0
31,Not Graduate,Mortgage,58569.0,1.6,3.2,554.0,1,Debt Consolidation,27286.0,24,115.0,0.024,16.93,1
49,Post Graduate,Rent,44546.0,5.4,18.2,705.0,0,Education,22388.0,48,479.0,0.129,9.44,0
44,Graduate,Mortgage,46950.0,3.7,9.6,663.0,0,Debt Consolidation,61838.0,36,1162.0,0.297,9.97,0
38,Not Graduate,Rent,32449.0,3.7,13.3,753.0,0,Debt Consolidation,28976.0,36,815.0,0.301,10.66,0
35,Not Graduate,Own,58690.0,6.2,7.8,700.0,1,Business,17603.0,72,1467.0,0.3,13.14,0
65,Graduate,Own,,8.5,30.2,,1,Business,47423.0,60,1509.0,0.389,15.37,0
29,Not Graduate,Mortgage,24730.0,5.8,2.6,429.0,2,Debt Consolidation,26553.0,60,877.0,0.426,22.08,1
41,Graduate,Mortgage,74096.0,18.3,7.0,688.0,0,Vehicle,34878.0,60,2459.0,0.398,11.46,0
30,Post Graduate,Mortgage,128711.0,6.6,7.2,784.0,0,Business,31816.0,36,2685.0,0.25,9.21,0
58,Not Graduate,Mortgage,43094.0,1.5,16.5,651.0,0,Debt Consolidation,21003.0,48,1143.0,0.318,13.93,0
48,Not Graduate,Rent,49302.0,14.9,14.5,672.0,0,Education,46248.0,48,812.0,0.198,10.93,0
31,Not Graduate,Own,23711.0,5.6,7.1,617.0,0,Medical,64478.0,36,108.0,0.055,13.72,1
44,Graduate,Rent,22547.0,12.9,6.9,463.0,3,Business,13735.0,48,204.0,0.109,25.17,0
41,Graduate,Rent,24783.0,2.2,7.8,556.0,1,Debt Consolidation,29588.0,36,603.0,0.292,17.33,1
32,Not Graduate,Own,45772.0,3.3,4.7,633.0,0,Education,21013.0,12,968.0,0.254,14.26,1
46,Not Graduate,Mortgage,40659.0,2.8,19.9,668.0,0,Education,17128.0,72,173.0,0.051,11.98,0
42,Not Graduate,Mortgage,59716.0,10.2,5.9,688.0,0,Business,11661.0,36,1195.0,0.24,11.74,0
40,Graduate,Mortgage,52107.0,11.7,8.4,706.0,0,Vehicle,34490.0,36,1564.0,0.36,11.82,0
38,Not Graduate,Own,72842.0,7.9,14.3,,0,Vehicle,21679.0,48,657.0,0.108,7.49,0
43,Graduate,Mortgage,84332.0,6.9,16.4,672.0,0,Education,20980.0,36,3391.0,0.483,13.46,0
41,Graduate,Mortgage,49261.0,1.6,12.8,679.0,0,Debt Consolidation,54802.0,72,525.0,0.128,10.44,0
39,Post Graduate,Mortgage,46412.0,3.6,10.1,653.0,0,Education,22211.0,12,879.0,0.227,10.99,0
31,Not Graduate,Rent,19718.0,3.9,7.9,516.0,1,Vehicle,21698.0,60,623.0,0.379,21.01,1
57,Not Graduate,Own,89023.0,1.9,29.1,747.0,0,Vehicle,13564.0,12,768.0,0.104,7.94,0
26,Post Graduate,Mortgage,47702.0,5.5,4.6,711.0,0,Debt Consolidation,17166.0,24,1225.0,0.308,10.61,0
43,Graduate,Mortgage,29045.0,8.0,13.5,703.0,0,Debt Consolidation,63356.0,24,841.0,0.347,10.99,0
34,Post Graduate,Rent,77288.0,9.5,9.0,727.0,0,Debt Consolidation,39592.0,36,2056.0,0.319,8.14,0
57,Not Graduate,Rent,23912.0,8.3,25.0,655.0,0,Medical,47086.0,60,5.0,0.003,10.46,0
28,Not Graduate,Rent,49490.0,,5.6,607.0,0,Education,17813.0,36,1340.0,0.325,14.93,1
30,Graduate,Rent,48955.0,4.1,6.5,624.0,0,Business,46572.0,36,444.0,0.109,12.42,1
27,Graduate,Mortgage,86306.0,5.0,2.1,702.0,0,Business,67942.0,36,1767.0,0.246,9.97,1
42,Graduate,Rent,82993.0,5.4,14.7,,0,Debt Consolidation,38895.0,36,1209.0,0.175,9.32,0
23,Graduate,Rent,93573.0,2.7,1.3,602.0,1,Vehicle,67452.0,36,2615.0,0.335,17.29,1
33,Graduate,Mortgage,62493.0,4.3,4.0,712.0,0,Business,47630.0,60,2066.0,0.397,8.97,0
21,Not Graduate,Rent,31739.0,3.8,1.0,572.0,1,Debt Consolidation,28254.0,48,128.0,0.048,15.61,0
41,Not Graduate,Rent,29289.0,13.9,7.0,489.0,1,Home Improvement,7747.0,36,510.0,0.209,19.45,1
32,Graduate,Own,44855.0,10.0,6.1,681.0,0,Home Improvement,35569.0,36,1452.0,0.388,13.75,0
22,Not Graduate,Own,114574.0,8.0,1.0,775.0,0,Home Improvement,39289.0,36,2373.0,0.249,9.14,0
50,Post Graduate,Mortgage,65168.0,3.1,18.2,647.0,1,Medical,,36,2155.0,0.397,13.32,0
24,Not Graduate,Mortgage,50212.0,8.9,3.2,697.0,0,Debt Consolidation,18269.0,24,680.0,0.163,11.59,0
47,Not Graduate,Mortgage,92496.0,3.5,5.6,702.0,0,Debt Consolidation,27765.0,12,723.0,0.094,9.43,0
30,Not Graduate,Rent,52372.0,9.0,2.6,599.0,1,Debt Consolidation,11796.0,12,554.0,0.127,13.4,1
56,Graduate,Mortgage,40664.0,4.9,12.2,669.0,0,Home Improvement,11646.0,72,1932.0,0.57,11.66,0
46,Graduate,Own,79108.0,11.0,18.1,760.0,0,Vehicle,37501.0,36,2059.0,0.312,10.16,0
27,Post Graduate,Mortgage,60117.0,2.1,2.5,637.0,0,Business,76626.0,12,353.0,0.07,12.26,0
28,Not Graduate,Own,53192.0,,2.4,648.0,1,Medical,47450.0,48,987.0,0.223,12.85,0
45,Not Graduate,Rent,58807.0,11.6,6.9,761.0,0,Home Improvement,35996.0,36,892.0,0.182,9.72,0
35,Post Graduate,Rent,58362.0,5.1,4.1,650.0,0,Vehicle,87141.0,48,2024.0,0.416,13.81,1
36,Graduate,Mortgage,61937.0,4.8,10.3,643.0,0,Business,30768.0,48,1084.0,0.21,11.96,0
52,Graduate,Mortgage,117011.0,5.8,20.3,731.0,0,Debt Consolidation,46353.0,24,904.0,0.093,8.91,0
30,Not Graduate,Rent,35228.0,7.9,3.8,597.0,1,Home Improvement,13700.0,60,0.0,0.0,13.64,1
39,Graduate,Own,103012.0,4.0,8.9,761.0,0,Medical,4116.0,36,2715.0,0.316,10.85,0
49,Not Graduate,Mortgage,35804.0,3.6,16.9,689.0,0,Home Improvement,21704.0,72,592.0,0.198,9.27,0
47,Not Graduate,Own,105080.0,15.1,21.7,827.0,0,Medical,21703.0,48,4113.0,0.47,5.69,0
36,Not Graduate,Rent,31780.0,4.7,10.5,631.0,0,Business,43439.0,36,1227.0,0.463,14.15,1
35,Graduate,Mortgage,47704.0,5.6,10.4,593.0,0,Home Improvement,25530.0,36,759.0,0.191,17.07,0
21,Not Graduate,Own,92066.0,4.3,1.0,683.0,0,Debt Consolidation,34501.0,48,2711.0,0.353,10.02,0
26,Graduate,Mortgage,114520.0,8.3,2.5,818.0,0,Business,99436.0,36,1696.0,0.178,6.86,0
42,Post Graduate,Own,105361.0,3.8,4.9,740.0,0,Debt Consolidation,42439.0,48,738.0,0.084,8.3,0
36,Graduate,Mortgage,35002.0,5.3,10.5,678.0,0,Debt Consolidation,18563.0,72,234.0,0.08,10.81,0
39,Post Graduate,Rent,75655.0,10.4,4.9,751.0,0,Debt Consolidation,7102.0,36,1872.0,0.297,10.16,0
49,Not Graduate,Mortgage,46729.0,9.6,13.4,,0,Home Improvement,15656.0,36,460.0,0.118,10.4,0
25,Graduate,Rent,38750.0,4.6,3.3,582.0,1,Medical,48543.0,36,1235.0,0.382,16.76,1
35,Not Graduate,Mortgage,63903.0,5.9,8.1,714.0,0,Business,28944.0,12,2065.0,0.388,9.89,0
40,Graduate,Mortgage,40154.0,3.2,8.3,616.0,0,Business,55457.0,36,1468.0,0.439,15.88,0
30,Graduate,Own,31864.0,5.9,5.1,660.0,0,Debt Consolidation,40222.0,72,1148.0,0.432,14.16,0
54,Not Graduate,Own,22520.0,16.7,11.5,738.0,0,Business,37030.0,24,419.0,0.223,7.75,0
48,Not Graduate,Rent,100920.0,9.2,6.4,727.0,0,Debt Consolidation,26964.0,24,1651.0,0.196,9.66,0
41,Graduate,Own,45265.0,3.2,9.3,591.0,0,Education,19626.0,12,1555.0,0.412,16.23,0
58,Not Graduate,Own,37469.0,1.9,8.3,654.0,0,Vehicle,96275.0,48,459.0,0.147,9.8,0
22,Post Graduate,Rent,45847.0,3.2,1.6,,0,Education,16718.0,60,564.0,0.148,14.37,0
38,Not Graduate,Rent,86432.0,2.5,8.4,573.0,2,Home Improvement,52393.0,48,2407.0,0.334,18.84,0
42,Graduate,Mortgage,30604.0,5.3,16.4,634.0,0,Home Improvement,44664.0,48,1263.0,0.495,13.49,1
28,Graduate,,33128.0,10.9,6.3,668.0,0,Debt Consolidation,39669.0,60,385.0,0.139,12.55,0
41,Post Graduate,Rent,63072.0,5.4,9.8,745.0,0,Business,35745.0,60,2855.0,0.543,11.58,1
26,Graduate,Rent,56404.0,3.8,2.7,662.0,0,Debt Consolidation,12533.0,36,1181.0,0.251,10.28,0
46,Graduate,Own,76603.0,4.7,19.5,663.0,0,Business,20306.0,48,1761.0,0.276,12.67,0
50,Not Graduate,Own,34459.0,7.8,6.1,673.0,0,Vehicle,18469.0,48,956.0,0.333,12.56,0
41,Graduate,Mortgage,114114.0,6.4,10.3,690.0,1,Education,34661.0,36,2789.0,0.293,10.42,0
21,Not Graduate,Own,34565.0,3.3,1.0,495.0,2,Business,62314.0,48,1014.0,0.352,22.35,1
27,Graduate,Rent,36176.0,9.2,4.6,701.0,0,Debt Consolidation,33614.0,48,731.0,0.242,9.92,0
44,Not Graduate,Own,28420.0,2.8,17.2,567.0,1,Business,44044.0,12,1178.0,0.497,19.38,1
38,Post Graduate,Rent,51463.0,6.2,10.4,671.0,0,Vehicle,,24,1089.0,0.254,10.54,0
21,Post Graduate,Mortgage,43089.0,4.3,1.0,600.0,0,Business,12096.0,60,1587.0,0.442,15.04,1
52,Post Graduate,Rent,102208.0,5.1,17.1,768.0,0,Home Improvement,8402.0,24,3788.0,0.445,8.45,1
40,Post Graduate,Rent,46466.0,2.9,10.9,675.0,0,Debt Consolidation,12073.0,36,915.0,0.236,10.56,0
29,Graduate,Own,53649.0,5.9,5.3,662.0,0,Debt Consolidation,47054.0,12,429.0,0.096,8.6,0
49,Post Graduate,Rent,45870.0,2.7,22.3,727.0,0,Business,12644.0,60,1364.0,0.357,11.21,0
31,Post Graduate,,42974.0,4.1,3.7,606.0,0,Vehicle,28130.0,48,611.0,0.171,14.62,0
30,Not Graduate,Own,76841.0,4.9,3.1,626.0,1,Debt Consolidation,17142.0,24,1355.0,0.212,14.73,1
42,Graduate,Mortgage,117155.0,3.3,6.6,771.0,0,Home Improvement,30803.0,60,3024.0,0.31,8.67,0
58,Graduate,Rent,100816.0,12.0,23.8,702.0,1,Debt Consolidation,26163.0,24,1219.0,0.145,10.85,0
56,Not Graduate,Own,24087.0,4.1,27.3,628.0,0,Home Improvement,32457.0,60,707.0,0.352,14.66,0
42,Not Graduate,Mortgage,25639.0,4.7,8.6,571.0,0,Education,22708.0,72,543.0,0.254,15.26,1
43,Graduate,Rent,138728.0,5.8,10.3,796.0,0,Home Improvement,41734.0,48,2297.0,0.199,6.9,0
47,Graduate,Own,50795.0,2.2,21.6,697.0,1,Debt Consolidation,63254.0,60,1516.0,0.358,14.51,0
24,Not Graduate,Mortgage,25157.0,1.6,1.1,515.0,1,Debt Consolidation,56704.0,60,388.0,0.185,16.97,1
45,Graduate,Mortgage,92689.0,4.9,18.6,770.0,0,Vehicle,23172.0,36,2555.0,0.331,6.27,0
30,Post Graduate,Mortgage,75146.0,1.8,7.9,591.0,0,Education,17575.0,24,328.0,0.052,13.77,0
42,Graduate,Mortgage,73591.0,7.0,15.2,741.0,0,Debt Consolidation,31495.0,24,2328.0,0.38,9.43,0
35,Graduate,,20805.0,7.2,5.9,520.0,1,Business,113162.0,24,137.0,0.079,16.45,1
44,Graduate,Mortgage,49177.0,7.0,14.4,677.0,0,Debt Consolidation,27467.0,36,1684.0,0.411,12.25,0
39,Post Graduate,Rent,111728.0,8.8,7.0,761.0,0,Business,60561.0,12,551.0,0.059,7.76,0
21,Post Graduate,Own,54650.0,4.9,1.0,590.0,0,Business,58758.0,36,1705.0,0.374,15.89,1
40,Graduate,Mortgage,99285.0,12.2,5.0,808.0,1,Debt Consolidation,43244.0,36,1816.0,0.219,7.1,0
45,Graduate,Mortgage,31491.0,6.6,4.6,620.0,0,Business,76893.0,60,641.0,0.244,12.77,1
43,Graduate,Mortgage,54141.0,11.6,18.5,750.0,0,Home Improvement,13708.0,24,489.0,0.108,8.32,0
37,Graduate,Rent,119398.0,8.6,10.2,837.0,0,Vehicle,16651.0,48,939.0,0.094,6.1,1
56,Not Graduate,Mortgage,27824.0,5.0,13.9,672.0,0,Home Improvement,29032.0,24,250.0,0.108,11.72,0
41,Graduate,Rent,64355.0,6.5,11.6,652.0,0,Education,55642.0,48,484.0,0.09,10.79,0
43,Not Graduate,Mortgage,60770.0,7.8,13.3,712.0,0,Medical,45569.0,36,1618.0,0.319,10.95,1
49,Graduate,Mortgage,59346.0,1.5,8.6,597.0,0,Debt Consolidation,27576.0,48,1712.0,0.346,13.96,1
42,Graduate,Rent,50893.0,2.2,8.0,650.0,0,Home Improvement,48972.0,24,364.0,0.086,10.93,0
28,Graduate,Mortgage,38394.0,13.5,4.2,746.0,0,Debt Consolidation,22429.0,36,554.0,0.173,8.11,0
21,Graduate,Own,62221.0,7.7,1.0,547.0,1,Debt Consolidation,17952.0,36,334.0,0.064,15.97,1
33,Graduate,Own,54383.0,10.2,3.4,576.0,1,Home Improvement,13617.0,60,955.0,0.211,17.2,1
46,Graduate,Mortgage,29842.0,4.8,19.0,680.0,1,Debt Consolidation,26226.0,12,222.0,0.089,13.17,0
34,Graduate,Own,93427.0,11.7,8.0,668.0,1,Home Improvement,23374.0,24,986.0,0.127,12.31,0
47,Post Graduate,Own,48404.0,5.0,13.3,646.0,0,Home Improvement,49113.0,72,1280.0,0.317,12.87,0
40,Graduate,Rent,30193.0,7.7,5.4,666.0,0,Debt Consolidation,38543.0,36,803.0,0.319,11.56,1
52,Graduate,Rent,43562.0,12.7,17.0,619.0,1,Business,39337.0,60,341.0,0.094,13.27,1
35,Graduate,Rent,38112.0,8.3,6.1,549.0,0,Home Improvement,29204.0,36,1086.0,0.342,14.99,1
43,Not Graduate,Rent,41579.0,2.9,6.9,523.0,1,Home Improvement,22459.0,48,1145.0,0.33,20.77,0
44,Post Graduate,Rent,41679.0,5.3,17.8,773.0,0,Medical,8717.0,36,1023.0,0.295,7.3,0
55,Not Graduate,Own,57133.0,6.7,16.6,721.0,0,Business,19926.0,60,625.0,0.131,9.82,0
21,Not Graduate,Mortgage,86944.0,,1.0,699.0,1,Medical,35747.0,36,1664.0,0.23,12.61,1
33,Not Graduate,Rent,48981.0,11.0,4.9,639.0,0,Business,35382.0,48,2076.0,0.509,12.57,0
47,Graduate,Own,29735.0,8.0,8.0,582.0,1,Debt Consolidation,13746.0,36,933.0,0.377,17.48,1
55,Post Graduate,Mortgage,,5.4,27.3,712.0,0,Home Improvement,59987.0,24,557.0,0.138,9.8,0
41,Not Graduate,Rent,51592.0,4.7,7.0,647.0,0,Debt Consolidation,71969.0,24,1751.0,0.407,13.06,0
35,Graduate,Own,23503.0,4.9,7.6,647.0,0,Debt Consolidation,54857.0,48,697.0,0.356,12.35,1
46,Not Graduate,Rent,26817.0,4.1,17.1,616.0,0,Debt Consolidation,35710.0,36,975.0,0.436,14.32,1
48,Graduate,Own,27136.0,4.0,7.9,691.0,0,Medical,27145.0,60,647.0,0.286,11.47,1
34,Graduate,Mortgage,59991.0,10.1,6.4,716.0,0,Vehicle,27903.0,60,1588.0,0.318,9.28,0
42,Not Graduate,Rent,123566.0,6.1,13.2,700.0,1,Vehicle,30943.0,12,2599.0,0.252,13.84,0
51,Graduate,Rent,32291.0,4.2,23.1,547.0,2,Business,53954.0,60,757.0,0.281,20.32,1
59,Not Graduate,Mortgage,67434.0,5.7,23.3,721.0,0,Business,56342.0,60,459.0,0.082,6.23,0
46,Post Graduate,Rent,56563.0,4.4,6.0,601.0,0,Medical,29772.0,60,2208.0,0.468,14.76,1
38,Not Graduate,Mortgage,25783.0,1.7,6.9,515.0,1,Business,6297.0,48,850.0,0.396,21.8,1
37,Graduate,Own,115135.0,8.1,6.9,608.0,2,Business,71916.0,72,3041.0,0.317,18.0,1
44,Not Graduate,Rent,123436.0,10.4,10.3,771.0,0,Debt Consolidation,31562.0,60,3851.0,0.374,7.79,0
37,Not Graduate,Mortgage,56212.0,9.4,13.3,734.0,0,Education,13405.0,36,764.0,0.163,9.53,0
40,Graduate,Own,67046.0,9.1,4.1,648.0,1,Home Improvement,31537.0,48,0.0,0.0,10.49,0
26,Graduate,Rent,58573.0,2.7,2.2,637.0,0,Business,45093.0,48,1306.0,0.268,13.04,0
52,Not Graduate,Mortgage,43688.0,11.7,15.8,,0,Debt Consolidation,11921.0,24,922.0,0.253,11.14,0
25,Post Graduate,Own,84957.0,3.9,1.2,726.0,0,Home Improvement,19862.0,36,2881.0,0.407,10.37,0
33,Graduate,Mortgage,77208.0,2.4,6.4,701.0,0,Home Improvement,15394.0,36,2213.0,0.344,9.42,0
39,Graduate,Rent,120391.0,1.1,4.7,712.0,0,Debt Consolidation,16557.0,36,2109.0,0.21,9.36,0
60,Post Graduate,Rent,57620.0,6.6,28.6,618.0,1,Business,52251.0,48,1548.0,0.322,12.61,0
33,Graduate,Mortgage,60314.0,11.9,4.6,670.0,0,Vehicle,20086.0,60,1646.0,0.327,11.21,0
31,Graduate,Mortgage,54732.0,10.9,5.7,707.0,0,Home Improvement,29771.0,60,1888.0,0.414,11.16,0
32,Not Graduate,Rent,74041.0,5.8,6.9,772.0,0,Education,42433.0,36,2289.0,0.371,9.76,0
56,Graduate,Mortgage,167718.0,9.9,13.5,838.0,0,Home Improvement,22278.0,36,4105.0,0.294,8.55,0
21,Graduate,Own,91707.0,17.0,1.0,709.0,0,Vehicle,43375.0,48,2775.0,0.363,9.8,0
27,Not Graduate,Rent,66887.0,4.6,3.5,771.0,0,Business,80453.0,36,1213.0,0.218,8.36,0
68,Not Graduate,Mortgage,70269.0,7.5,33.4,753.0,0,Debt Consolidation,45045.0,72,2357.0,0.403,8.99,0
44,Not Graduate,Own,82610.0,12.0,11.3,709.0,0,Business,53106.0,48,770.0,0.112,9.12,0
26,Graduate,Own,168805.0,2.5,3.0,781.0,0,Medical,37105.0,36,5858.0,0.416,8.54,0
38,Not Graduate,Mortgage,21876.0,2.7,10.1,544.0,1,Debt Consolidation,35144.0,24,48.0,0.026,16.42,1
39,Not Graduate,Own,61167.0,13.1,8.6,766.0,0,Debt Consolidation,45110.0,60,1690.0,0.332,10.6,0
47,Not Graduate,Mortgage,14618.0,10.0,17.4,597.0,0,Debt Consolidation,14830.0,36,510.0,0.419,14.57,0
58,Not Graduate,Mortgage,,3.7,7.0,717.0,0,Home Improvement,27147.0,24,1112.0,0.186,8.28,0
42,Not Graduate,Rent,59845.0,2.9,10.8,684.0,0,Home Improvement,35090.0,36,1035.0,0.208,11.0,0
32,Post Graduate,Own,56999.0,2.7,9.2,653.0,0,Business,36640.0,48,1714.0,0.361,11.47,0
47,Not Graduate,Mortgage,14045.0,6.5,15.5,637.0,0,Debt Consolidation,112007.0,48,167.0,0.143,11.71,1
30,Graduate,Mortgage,56586.0,3.7,4.9,658.0,0,Home Improvement,25456.0,24,651.0,0.138,12.53,0
27,Post Graduate,Rent,80591.0,3.8,4.7,701.0,0,Debt Consolidation,10611.0,48,2568.0,0.382,10.8,0
21,Post Graduate,Rent,70860.0,2.7,1.0,654.0,0,Home Improvement,29153.0,48,2035.0,0.345,13.11,0
